activity_id,event_id,agent_sk,lead_sk,campaign_sk,date_key,event_timestamp,event_type,message_length,response_latency_hours,is_converted,created_at
1618,EVT-0001618,4,49,2,20260730,2026-07-30T12:05:42.455873+00:00,INVITE_SENT,218,,0,2026-08-19 13:16:44
1619,EVT-0001619,5,57,3,20260730,2026-07-30T17:07:42.455873+00:00,INVITE_SENT,240,,0,2026-08-19 13:16:44
1620,EVT-0001620,5,57,3,20260731,2026-07-31T06:19:15.079276+00:00,INVITE_ACCEPTED,0,20.73,0,2026-08-19 13:16:44
1621,EVT-0001621,5,57,3,20260731,2026-07-31T08:45:16.811544+00:00,MESSAGE_SENT,369,,0,2026-08-19 13:16:44
1622,EVT-0001622,5,57,3,20260730,2026-07-30T16:35:42.455873+00:00,INVITE_SENT,157,,0,2026-08-19 13:16:44
1623,EVT-0001623,5,30,3,20260730,2026-07-30T14:14:42.455873+00:00,INVITE_SENT,154,,0,2026-08-19 13:16:44
1624,EVT-0001624,5,30,3,20260730,2026-07-30T22:21:59.458575+00:00,INVITE_ACCEPTED,0,9.79,0,2026-08-19 13:16:44
1625,EVT-0001625,5,30,3,20260730,2026-07-30T23:58:37.615610+00:00,MESSAGE_SENT,385,,0,2026-08-19 13:16:44
1626,EVT-0001626,5,50,1,20260730,2026-07-30T16:11:42.455873+00:00,INVITE_SENT,258,,0,2026-08-19 13:16:44
1627,EVT-0001627,5,34,1,20260730,2026-07-30T14:58:42.455873+00:00,INVITE_SENT,280,,0,2026-08-19 13:16:44
1628,EVT-0001628,5,41,1,20260730,2026-07-30T10:47:42.455873+00:00,INVITE_SENT,210,,0,2026-08-19 13:16:44
1629,EVT-0001629,5,24,1,20260730,2026-07-30T10:02:42.455873+00:00,INVITE_SENT,242,,0,2026-08-19 13:16:44
1630,EVT-0001630,5,45,2,20260730,2026-07-30T10:09:42.455873+00:00,INVITE_SENT,251,,0,2026-08-19 13:16:44
1631,EVT-0001631,5,24,3,20260730,2026-07-30T11:42:42.455873+00:00,INVITE_SENT,170,,0,2026-08-19 13:16:44
1632,EVT-0001632,5,24,3,20260730,2026-07-30T21:21:45.297040+00:00,INVITE_ACCEPTED,0,21.39,0,2026-08-19 13:16:44
1633,EVT-0001633,5,24,3,20260731,2026-07-31T00:02:10.998612+00:00,MESSAGE_SENT,285,,0,2026-08-19 13:16:44
1634,EVT-0001634,5,24,3,20260731,2026-07-31T03:44:21.451428+00:00,REPLY_RECEIVED,65,1.8,0,2026-08-19 13:16:44
1635,EVT-0001635,5,70,1,20260730,2026-07-30T12:58:42.455873+00:00,INVITE_SENT,129,,0,2026-08-19 13:16:44
1636,EVT-0001636,5,32,2,20260730,2026-07-30T16:20:42.455873+00:00,INVITE_SENT,148,,0,2026-08-19 13:16:44
1637,EVT-0001637,5,108,2,20260730,2026-07-30T14:07:42.455873+00:00,INVITE_SENT,257,,0,2026-08-19 13:16:44
1638,EVT-0001638,5,68,2,20260730,2026-07-30T09:42:42.455873+00:00,INVITE_SENT,149,,0,2026-08-19 13:16:44
1639,EVT-0001639,5,68,2,20260731,2026-07-31T09:07:12.963876+00:00,INVITE_ACCEPTED,0,9.78,0,2026-08-19 13:16:44
1640,EVT-0001640,5,68,2,20260731,2026-07-31T13:00:25.372785+00:00,MESSAGE_SENT,387,,0,2026-08-19 13:16:44
1641,EVT-0001641,5,71,1,20260730,2026-07-30T09:24:42.455873+00:00,INVITE_SENT,158,,0,2026-08-19 13:16:44
1642,EVT-0001642,5,24,1,20260730,2026-07-30T15:55:42.455873+00:00,INVITE_SENT,126,,0,2026-08-19 13:16:44
1643,EVT-0001643,5,98,1,20260730,2026-07-30T12:01:42.455873+00:00,INVITE_SENT,256,,0,2026-08-19 13:16:44
1644,EVT-0001644,5,98,1,20260730,2026-07-30T15:59:42.806098+00:00,INVITE_ACCEPTED,0,5.22,0,2026-08-19 13:16:44
1645,EVT-0001645,5,98,1,20260730,2026-07-30T17:54:21.941059+00:00,MESSAGE_SENT,203,,0,2026-08-19 13:16:44
1646,EVT-0001646,5,79,3,20260730,2026-07-30T11:55:42.455873+00:00,INVITE_SENT,221,,0,2026-08-19 13:16:44
1647,EVT-0001647,5,65,3,20260730,2026-07-30T12:06:42.455873+00:00,INVITE_SENT,267,,0,2026-08-19 13:16:44
1648,EVT-0001648,5,65,3,20260731,2026-07-31T06:11:40.506452+00:00,INVITE_ACCEPTED,0,16.62,0,2026-08-19 13:16:44
1649,EVT-0001649,5,65,3,20260731,2026-07-31T09:43:50.280915+00:00,MESSAGE_SENT,240,,0,2026-08-19 13:16:44
1650,EVT-0001650,5,16,2,20260730,2026-07-30T12:43:42.455873+00:00,INVITE_SENT,220,,0,2026-08-19 13:16:44
1651,EVT-0001651,5,16,2,20260731,2026-07-31T01:27:48.453055+00:00,INVITE_ACCEPTED,0,8.49,0,2026-08-19 13:16:44
1652,EVT-0001652,5,16,2,20260731,2026-07-31T03:22:40.554482+00:00,MESSAGE_SENT,322,,0,2026-08-19 13:16:44
1653,EVT-0001653,5,21,1,20260730,2026-07-30T11:56:42.455873+00:00,INVITE_SENT,161,,0,2026-08-19 13:16:44
1654,EVT-0001654,5,87,1,20260730,2026-07-30T16:39:42.455873+00:00,INVITE_SENT,131,,0,2026-08-19 13:16:44
1655,EVT-0001655,5,87,1,20260731,2026-07-31T01:57:08.090094+00:00,INVITE_ACCEPTED,0,17.19,0,2026-08-19 13:16:44
1656,EVT-0001656,5,87,1,20260731,2026-07-31T04:36:55.287871+00:00,MESSAGE_SENT,275,,0,2026-08-19 13:16:44
1657,EVT-0001657,5,96,3,20260730,2026-07-30T10:35:42.455873+00:00,INVITE_SENT,240,,0,2026-08-19 13:16:44
1658,EVT-0001658,5,40,3,20260730,2026-07-30T11:32:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
1659,EVT-0001659,5,40,3,20260730,2026-07-30T14:57:17.569359+00:00,INVITE_ACCEPTED,0,17.34,0,2026-08-19 13:16:44
1660,EVT-0001660,5,40,3,20260730,2026-07-30T17:59:29.105866+00:00,MESSAGE_SENT,259,,0,2026-08-19 13:16:44
1661,EVT-0001661,5,40,3,20260731,2026-07-31T06:57:42.396386+00:00,REPLY_RECEIVED,79,2.14,1,2026-08-19 13:16:44
1662,EVT-0001662,5,118,3,20260730,2026-07-30T12:14:42.455873+00:00,INVITE_SENT,248,,0,2026-08-19 13:16:44
1663,EVT-0001663,5,118,3,20260730,2026-07-30T18:19:40.045747+00:00,INVITE_ACCEPTED,0,17.05,0,2026-08-19 13:16:44
1664,EVT-0001664,5,118,3,20260730,2026-07-30T20:24:32.018348+00:00,MESSAGE_SENT,368,,0,2026-08-19 13:16:44
1665,EVT-0001665,5,35,1,20260730,2026-07-30T17:01:42.455873+00:00,INVITE_SENT,198,,0,2026-08-19 13:16:44
1666,EVT-0001666,5,35,1,20260731,2026-07-31T04:41:07.731898+00:00,INVITE_ACCEPTED,0,9.26,0,2026-08-19 13:16:44
1667,EVT-0001667,5,35,1,20260731,2026-07-31T07:03:25.956127+00:00,MESSAGE_SENT,351,,0,2026-08-19 13:16:44
1668,EVT-0001668,5,28,3,20260730,2026-07-30T16:50:42.455873+00:00,INVITE_SENT,218,,0,2026-08-19 13:16:44
1669,EVT-0001669,5,28,3,20260731,2026-07-31T05:32:49.093109+00:00,INVITE_ACCEPTED,0,13.05,0,2026-08-19 13:16:44
1670,EVT-0001670,5,28,3,20260731,2026-07-31T09:21:35.577079+00:00,MESSAGE_SENT,334,,0,2026-08-19 13:16:44
1671,EVT-0001671,5,43,3,20260730,2026-07-30T14:50:42.455873+00:00,INVITE_SENT,233,,0,2026-08-19 13:16:44
1672,EVT-0001672,5,115,2,20260730,2026-07-30T10:35:42.455873+00:00,INVITE_SENT,128,,0,2026-08-19 13:16:44
1673,EVT-0001673,5,115,2,20260730,2026-07-30T16:37:34.343925+00:00,INVITE_ACCEPTED,0,11.29,0,2026-08-19 13:16:44
1674,EVT-0001674,5,115,2,20260730,2026-07-30T20:13:54.505087+00:00,MESSAGE_SENT,284,,0,2026-08-19 13:16:44
1675,EVT-0001675,1,9,3,20260731,2026-07-31T13:35:42.455873+00:00,INVITE_SENT,224,,0,2026-08-19 13:16:44
1676,EVT-0001676,1,39,1,20260731,2026-07-31T15:44:42.455873+00:00,INVITE_SENT,276,,0,2026-08-19 13:16:44
1677,EVT-0001677,1,36,3,20260731,2026-07-31T10:44:42.455873+00:00,INVITE_SENT,195,,0,2026-08-19 13:16:44
1678,EVT-0001678,2,27,1,20260731,2026-07-31T12:13:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
1679,EVT-0001679,2,27,1,20260731,2026-07-31T15:25:20.091842+00:00,INVITE_ACCEPTED,0,19.62,0,2026-08-19 13:16:44
1680,EVT-0001680,2,27,1,20260731,2026-07-31T18:21:10.726757+00:00,MESSAGE_SENT,213,,0,2026-08-19 13:16:44
1681,EVT-0001681,2,43,2,20260731,2026-07-31T13:17:42.455873+00:00,INVITE_SENT,245,,0,2026-08-19 13:16:44
1682,EVT-0001682,2,93,3,20260731,2026-07-31T09:51:42.455873+00:00,INVITE_SENT,247,,0,2026-08-19 13:16:44
1683,EVT-0001683,2,79,1,20260731,2026-07-31T14:45:42.455873+00:00,INVITE_SENT,168,,0,2026-08-19 13:16:44
1684,EVT-0001684,2,73,3,20260731,2026-07-31T16:42:42.455873+00:00,INVITE_SENT,273,,0,2026-08-19 13:16:44
1685,EVT-0001685,2,62,1,20260731,2026-07-31T12:50:42.455873+00:00,INVITE_SENT,215,,0,2026-08-19 13:16:44
1686,EVT-0001686,2,62,1,20260801,2026-08-01T11:39:42.735312+00:00,INVITE_ACCEPTED,0,3.03,0,2026-08-19 13:16:44
1687,EVT-0001687,2,62,1,20260801,2026-08-01T15:15:14.586205+00:00,MESSAGE_SENT,263,,0,2026-08-19 13:16:44
1688,EVT-0001688,2,62,1,20260802,2026-08-02T08:07:29.447126+00:00,REPLY_RECEIVED,188,11.11,1,2026-08-19 13:16:44
1689,EVT-0001689,2,54,2,20260731,2026-07-31T16:06:42.455873+00:00,INVITE_SENT,217,,0,2026-08-19 13:16:44
1690,EVT-0001690,2,54,2,20260801,2026-08-01T13:10:18.143077+00:00,INVITE_ACCEPTED,0,5.6,0,2026-08-19 13:16:44
1691,EVT-0001691,2,54,2,20260801,2026-08-01T14:35:49.188209+00:00,MESSAGE_SENT,347,,0,2026-08-19 13:16:44
1692,EVT-0001692,2,19,1,20260731,2026-07-31T11:28:42.455873+00:00,INVITE_SENT,182,,0,2026-08-19 13:16:44
1693,EVT-0001693,3,98,2,20260731,2026-07-31T16:38:42.455873+00:00,INVITE_SENT,238,,0,2026-08-19 13:16:44
1694,EVT-0001694,3,69,2,20260731,2026-07-31T17:33:42.455873+00:00,INVITE_SENT,148,,0,2026-08-19 13:16:44
1695,EVT-0001695,3,45,1,20260731,2026-07-31T09:10:42.455873+00:00,INVITE_SENT,167,,0,2026-08-19 13:16:44
1696,EVT-0001696,3,66,1,20260731,2026-07-31T12:43:42.455873+00:00,INVITE_SENT,194,,0,2026-08-19 13:16:44
1697,EVT-0001697,3,81,2,20260731,2026-07-31T17:12:42.455873+00:00,INVITE_SENT,244,,0,2026-08-19 13:16:44
1698,EVT-0001698,3,81,2,20260801,2026-08-01T06:57:33.568651+00:00,INVITE_ACCEPTED,0,15.3,0,2026-08-19 13:16:44
1699,EVT-0001699,3,81,2,20260801,2026-08-01T10:13:44.375397+00:00,MESSAGE_SENT,449,,0,2026-08-19 13:16:44
1700,EVT-0001700,3,37,3,20260731,2026-07-31T10:43:42.455873+00:00,INVITE_SENT,231,,0,2026-08-19 13:16:44
1701,EVT-0001701,3,79,1,20260731,2026-07-31T09:08:42.455873+00:00,INVITE_SENT,164,,0,2026-08-19 13:16:44
1702,EVT-0001702,3,65,2,20260731,2026-07-31T10:55:42.455873+00:00,INVITE_SENT,244,,0,2026-08-19 13:16:44
1703,EVT-0001703,3,114,3,20260731,2026-07-31T12:48:42.455873+00:00,INVITE_SENT,250,,0,2026-08-19 13:16:44
1704,EVT-0001704,3,114,3,20260731,2026-07-31T15:39:36.940047+00:00,INVITE_ACCEPTED,0,10.57,0,2026-08-19 13:16:44
1705,EVT-0001705,3,114,3,20260731,2026-07-31T16:47:05.163461+00:00,MESSAGE_SENT,414,,0,2026-08-19 13:16:44
1706,EVT-0001706,3,28,1,20260731,2026-07-31T09:08:42.455873+00:00,INVITE_SENT,126,,0,2026-08-19 13:16:44
1707,EVT-0001707,3,72,2,20260731,2026-07-31T10:31:42.455873+00:00,INVITE_SENT,258,,0,2026-08-19 13:16:44
1708,EVT-0001708,3,72,2,20260731,2026-07-31T21:37:04.038807+00:00,INVITE_ACCEPTED,0,16.5,0,2026-08-19 13:16:44
1709,EVT-0001709,3,72,2,20260731,2026-07-31T22:54:15.641982+00:00,MESSAGE_SENT,346,,0,2026-08-19 13:16:44
1710,EVT-0001710,3,29,1,20260731,2026-07-31T15:19:42.455873+00:00,INVITE_SENT,128,,0,2026-08-19 13:16:44
1711,EVT-0001711,3,29,1,20260731,2026-07-31T19:09:21.489867+00:00,INVITE_ACCEPTED,0,12.83,0,2026-08-19 13:16:44
1712,EVT-0001712,3,29,1,20260731,2026-07-31T21:42:28.993618+00:00,MESSAGE_SENT,350,,0,2026-08-19 13:16:44
1713,EVT-0001713,3,23,1,20260731,2026-07-31T17:53:42.455873+00:00,INVITE_SENT,196,,0,2026-08-19 13:16:44
1714,EVT-0001714,3,23,1,20260801,2026-08-01T09:55:58.889701+00:00,INVITE_ACCEPTED,0,8.36,0,2026-08-19 13:16:44
1715,EVT-0001715,3,23,1,20260801,2026-08-01T11:59:54.378459+00:00,MESSAGE_SENT,331,,0,2026-08-19 13:16:44
1716,EVT-0001716,3,59,1,20260731,2026-07-31T10:03:42.455873+00:00,INVITE_SENT,256,,0,2026-08-19 13:16:44
1717,EVT-0001717,3,59,1,20260731,2026-07-31T21:32:14.379050+00:00,INVITE_ACCEPTED,0,7.82,0,2026-08-19 13:16:44
1718,EVT-0001718,3,59,1,20260801,2026-08-01T01:18:40.232700+00:00,MESSAGE_SENT,207,,0,2026-08-19 13:16:44
1719,EVT-0001719,3,45,2,20260731,2026-07-31T12:32:42.455873+00:00,INVITE_SENT,222,,0,2026-08-19 13:16:44
1720,EVT-0001720,3,45,2,20260801,2026-08-01T06:20:55.435287+00:00,INVITE_ACCEPTED,0,19.76,0,2026-08-19 13:16:44
1721,EVT-0001721,3,45,2,20260801,2026-08-01T09:59:40.947725+00:00,MESSAGE_SENT,437,,0,2026-08-19 13:16:44
1722,EVT-0001722,3,45,2,20260802,2026-08-02T00:47:25.762051+00:00,REPLY_RECEIVED,57,2.03,0,2026-08-19 13:16:44
1723,EVT-0001723,4,14,1,20260731,2026-07-31T13:49:42.455873+00:00,INVITE_SENT,180,,0,2026-08-19 13:16:44
1724,EVT-0001724,4,26,2,20260731,2026-07-31T13:42:42.455873+00:00,INVITE_SENT,173,,0,2026-08-19 13:16:44
1725,EVT-0001725,4,30,1,20260731,2026-07-31T17:56:42.455873+00:00,INVITE_SENT,209,,0,2026-08-19 13:16:44
1726,EVT-0001726,4,107,2,20260731,2026-07-31T13:55:42.455873+00:00,INVITE_SENT,252,,0,2026-08-19 13:16:44
1727,EVT-0001727,4,107,2,20260731,2026-07-31T23:05:52.018884+00:00,INVITE_ACCEPTED,0,6.02,0,2026-08-19 13:16:44
1728,EVT-0001728,4,107,2,20260801,2026-08-01T01:39:07.247685+00:00,MESSAGE_SENT,218,,0,2026-08-19 13:16:44
1729,EVT-0001729,4,14,2,20260731,2026-07-31T14:30:42.455873+00:00,INVITE_SENT,192,,0,2026-08-19 13:16:44
1730,EVT-0001730,4,14,2,20260801,2026-08-01T10:28:29.672067+00:00,INVITE_ACCEPTED,0,5.85,0,2026-08-19 13:16:44
1731,EVT-0001731,4,14,2,20260801,2026-08-01T14:19:35.854045+00:00,MESSAGE_SENT,411,,0,2026-08-19 13:16:44
1732,EVT-0001732,4,25,1,20260731,2026-07-31T15:36:42.455873+00:00,INVITE_SENT,134,,0,2026-08-19 13:16:44
1733,EVT-0001733,4,40,3,20260731,2026-07-31T11:17:42.455873+00:00,INVITE_SENT,222,,0,2026-08-19 13:16:44
1734,EVT-0001734,4,59,3,20260731,2026-07-31T12:30:42.455873+00:00,INVITE_SENT,165,,0,2026-08-19 13:16:44
1735,EVT-0001735,4,50,2,20260731,2026-07-31T15:32:42.455873+00:00,INVITE_SENT,206,,0,2026-08-19 13:16:44
1736,EVT-0001736,4,107,3,20260731,2026-07-31T16:49:42.455873+00:00,INVITE_SENT,128,,0,2026-08-19 13:16:44
1737,EVT-0001737,4,37,3,20260731,2026-07-31T17:05:42.455873+00:00,INVITE_SENT,175,,0,2026-08-19 13:16:44
1738,EVT-0001738,4,1,2,20260731,2026-07-31T12:21:42.455873+00:00,INVITE_SENT,206,,0,2026-08-19 13:16:44
1739,EVT-0001739,4,54,2,20260731,2026-07-31T09:10:42.455873+00:00,INVITE_SENT,141,,0,2026-08-19 13:16:44
1740,EVT-0001740,4,54,2,20260731,2026-07-31T22:40:19.178018+00:00,INVITE_ACCEPTED,0,3.06,0,2026-08-19 13:16:44
1741,EVT-0001741,4,54,2,20260731,2026-07-31T23:51:25.800518+00:00,MESSAGE_SENT,302,,0,2026-08-19 13:16:44
1742,EVT-0001742,4,54,2,20260801,2026-08-01T15:28:18.993247+00:00,REPLY_RECEIVED,141,7.31,0,2026-08-19 13:16:44
1743,EVT-0001743,4,47,1,20260731,2026-07-31T11:29:42.455873+00:00,INVITE_SENT,160,,0,2026-08-19 13:16:44
1744,EVT-0001744,4,71,2,20260731,2026-07-31T13:05:42.455873+00:00,INVITE_SENT,220,,0,2026-08-19 13:16:44
1745,EVT-0001745,4,71,2,20260801,2026-08-01T06:13:27.526666+00:00,INVITE_ACCEPTED,0,5.74,0,2026-08-19 13:16:44
1746,EVT-0001746,4,71,2,20260801,2026-08-01T07:22:22.618087+00:00,MESSAGE_SENT,361,,0,2026-08-19 13:16:44
1747,EVT-0001747,4,69,2,20260731,2026-07-31T16:12:42.455873+00:00,INVITE_SENT,131,,0,2026-08-19 13:16:44
1748,EVT-0001748,4,85,1,20260731,2026-07-31T10:29:42.455873+00:00,INVITE_SENT,252,,0,2026-08-19 13:16:44
1749,EVT-0001749,4,85,1,20260731,2026-07-31T21:55:39.673286+00:00,INVITE_ACCEPTED,0,4.99,0,2026-08-19 13:16:44
1750,EVT-0001750,4,85,1,20260801,2026-08-01T01:15:35.621594+00:00,MESSAGE_SENT,228,,0,2026-08-19 13:16:44
1751,EVT-0001751,4,80,2,20260731,2026-07-31T10:42:42.455873+00:00,INVITE_SENT,175,,0,2026-08-19 13:16:44
1752,EVT-0001752,4,80,2,20260801,2026-08-01T07:21:23.178440+00:00,INVITE_ACCEPTED,0,22.08,0,2026-08-19 13:16:44
1753,EVT-0001753,4,80,2,20260801,2026-08-01T09:55:51.187190+00:00,MESSAGE_SENT,250,,0,2026-08-19 13:16:44
1754,EVT-0001754,4,80,2,20260801,2026-08-01T11:36:41.315731+00:00,REPLY_RECEIVED,76,16.24,1,2026-08-19 13:16:44
1755,EVT-0001755,4,105,1,20260731,2026-07-31T09:44:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
1756,EVT-0001756,4,52,2,20260731,2026-07-31T11:14:42.455873+00:00,INVITE_SENT,126,,0,2026-08-19 13:16:44
1757,EVT-0001757,4,28,3,20260731,2026-07-31T17:45:42.455873+00:00,INVITE_SENT,134,,0,2026-08-19 13:16:44
1758,EVT-0001758,4,4,2,20260731,2026-07-31T09:45:42.455873+00:00,INVITE_SENT,227,,0,2026-08-19 13:16:44
1759,EVT-0001759,4,28,1,20260731,2026-07-31T14:38:42.455873+00:00,INVITE_SENT,246,,0,2026-08-19 13:16:44
1760,EVT-0001760,4,29,3,20260731,2026-07-31T10:59:42.455873+00:00,INVITE_SENT,147,,0,2026-08-19 13:16:44
1761,EVT-0001761,4,120,3,20260731,2026-07-31T14:06:42.455873+00:00,INVITE_SENT,275,,0,2026-08-19 13:16:44
1762,EVT-0001762,4,120,3,20260731,2026-07-31T20:48:16.817455+00:00,INVITE_ACCEPTED,0,15.61,0,2026-08-19 13:16:44
1763,EVT-0001763,4,120,3,20260731,2026-07-31T23:51:51.390866+00:00,MESSAGE_SENT,267,,0,2026-08-19 13:16:44
1764,EVT-0001764,5,65,3,20260731,2026-07-31T12:49:42.455873+00:00,INVITE_SENT,147,,0,2026-08-19 13:16:44
1765,EVT-0001765,5,76,3,20260731,2026-07-31T09:02:42.455873+00:00,INVITE_SENT,251,,0,2026-08-19 13:16:44
1766,EVT-0001766,5,76,3,20260731,2026-07-31T22:38:04.925690+00:00,INVITE_ACCEPTED,0,13.78,0,2026-08-19 13:16:44
1767,EVT-0001767,5,76,3,20260801,2026-08-01T00:41:50.925229+00:00,MESSAGE_SENT,355,,0,2026-08-19 13:16:44
1768,EVT-0001768,5,112,2,20260731,2026-07-31T16:53:42.455873+00:00,INVITE_SENT,160,,0,2026-08-19 13:16:44
1769,EVT-0001769,5,39,2,20260731,2026-07-31T11:58:42.455873+00:00,INVITE_SENT,182,,0,2026-08-19 13:16:44
1770,EVT-0001770,5,48,1,20260731,2026-07-31T13:52:42.455873+00:00,INVITE_SENT,177,,0,2026-08-19 13:16:44
1771,EVT-0001771,5,6,1,20260731,2026-07-31T13:24:42.455873+00:00,INVITE_SENT,272,,0,2026-08-19 13:16:44
1772,EVT-0001772,5,55,1,20260731,2026-07-31T15:17:42.455873+00:00,INVITE_SENT,163,,0,2026-08-19 13:16:44
1773,EVT-0001773,5,101,3,20260731,2026-07-31T12:08:42.455873+00:00,INVITE_SENT,194,,0,2026-08-19 13:16:44
1774,EVT-0001774,5,101,3,20260801,2026-08-01T08:39:11.038298+00:00,INVITE_ACCEPTED,0,7.34,0,2026-08-19 13:16:44
1775,EVT-0001775,5,101,3,20260801,2026-08-01T11:28:51.718108+00:00,MESSAGE_SENT,235,,0,2026-08-19 13:16:44
1776,EVT-0001776,5,101,3,20260801,2026-08-01T14:57:55.438097+00:00,REPLY_RECEIVED,109,12.57,0,2026-08-19 13:16:44
1777,EVT-0001777,5,49,1,20260731,2026-07-31T16:32:42.455873+00:00,INVITE_SENT,150,,0,2026-08-19 13:16:44
1778,EVT-0001778,5,57,3,20260731,2026-07-31T16:33:42.455873+00:00,INVITE_SENT,203,,0,2026-08-19 13:16:44
1779,EVT-0001779,5,57,2,20260731,2026-07-31T10:17:42.455873+00:00,INVITE_SENT,259,,0,2026-08-19 13:16:44
1780,EVT-0001780,5,66,1,20260731,2026-07-31T11:25:42.455873+00:00,INVITE_SENT,135,,0,2026-08-19 13:16:44
1781,EVT-0001781,5,21,3,20260731,2026-07-31T09:18:42.455873+00:00,INVITE_SENT,121,,0,2026-08-19 13:16:44
1782,EVT-0001782,5,95,3,20260731,2026-07-31T13:11:42.455873+00:00,INVITE_SENT,186,,0,2026-08-19 13:16:44
1783,EVT-0001783,5,15,3,20260731,2026-07-31T11:46:42.455873+00:00,INVITE_SENT,250,,0,2026-08-19 13:16:44
1784,EVT-0001784,5,15,3,20260731,2026-07-31T17:08:32.827588+00:00,INVITE_ACCEPTED,0,13.3,0,2026-08-19 13:16:44
1785,EVT-0001785,5,15,3,20260731,2026-07-31T19:47:08.250438+00:00,MESSAGE_SENT,214,,0,2026-08-19 13:16:44
1786,EVT-0001786,5,117,1,20260731,2026-07-31T11:23:42.455873+00:00,INVITE_SENT,120,,0,2026-08-19 13:16:44
1787,EVT-0001787,5,117,1,20260731,2026-07-31T18:36:16.141946+00:00,INVITE_ACCEPTED,0,21.09,0,2026-08-19 13:16:44
1788,EVT-0001788,5,117,1,20260731,2026-07-31T21:52:38.675430+00:00,MESSAGE_SENT,428,,0,2026-08-19 13:16:44
1789,EVT-0001789,5,13,3,20260731,2026-07-31T14:06:42.455873+00:00,INVITE_SENT,155,,0,2026-08-19 13:16:44
1790,EVT-0001790,5,13,3,20260731,2026-07-31T22:56:43.754487+00:00,INVITE_ACCEPTED,0,21.03,0,2026-08-19 13:16:44
1791,EVT-0001791,5,13,3,20260801,2026-08-01T02:13:35.457101+00:00,MESSAGE_SENT,342,,0,2026-08-19 13:16:44
1792,EVT-0001792,5,14,3,20260731,2026-07-31T17:05:42.455873+00:00,INVITE_SENT,147,,0,2026-08-19 13:16:44
1793,EVT-0001793,5,102,3,20260731,2026-07-31T09:27:42.455873+00:00,INVITE_SENT,250,,0,2026-08-19 13:16:44
1794,EVT-0001794,5,3,2,20260731,2026-07-31T15:21:42.455873+00:00,INVITE_SENT,143,,0,2026-08-19 13:16:44
1795,EVT-0001795,5,99,3,20260731,2026-07-31T16:31:42.455873+00:00,INVITE_SENT,200,,0,2026-08-19 13:16:44
1796,EVT-0001796,5,99,3,20260801,2026-08-01T05:16:19.681717+00:00,INVITE_ACCEPTED,0,17.08,0,2026-08-19 13:16:44
1797,EVT-0001797,5,99,3,20260801,2026-08-01T06:22:06.198147+00:00,MESSAGE_SENT,398,,0,2026-08-19 13:16:44
1798,EVT-0001798,5,99,3,20260802,2026-08-02T00:20:28.997583+00:00,REPLY_RECEIVED,120,17.68,1,2026-08-19 13:16:44
1799,EVT-0001799,5,91,1,20260731,2026-07-31T12:21:42.455873+00:00,INVITE_SENT,127,,0,2026-08-19 13:16:44
1800,EVT-0001800,5,19,3,20260731,2026-07-31T16:22:42.455873+00:00,INVITE_SENT,262,,0,2026-08-19 13:16:44
1801,EVT-0001801,5,24,2,20260731,2026-07-31T17:08:42.455873+00:00,INVITE_SENT,236,,0,2026-08-19 13:16:44
1802,EVT-0001802,5,39,2,20260731,2026-07-31T09:42:42.455873+00:00,INVITE_SENT,128,,0,2026-08-19 13:16:44
1803,EVT-0001803,5,26,3,20260731,2026-07-31T13:21:42.455873+00:00,INVITE_SENT,206,,0,2026-08-19 13:16:44
1804,EVT-0001804,5,75,1,20260731,2026-07-31T10:40:42.455873+00:00,INVITE_SENT,268,,0,2026-08-19 13:16:44
1805,EVT-0001805,5,75,1,20260731,2026-07-31T17:43:58.669287+00:00,INVITE_ACCEPTED,0,4.16,0,2026-08-19 13:16:44
1806,EVT-0001806,5,75,1,20260731,2026-07-31T20:55:49.069366+00:00,MESSAGE_SENT,409,,0,2026-08-19 13:16:44
1807,EVT-0001807,5,7,3,20260731,2026-07-31T11:20:42.455873+00:00,INVITE_SENT,246,,0,2026-08-19 13:16:44
1808,EVT-0001808,1,5,3,20260801,2026-08-01T12:57:42.455873+00:00,INVITE_SENT,130,,0,2026-08-19 13:16:44
1809,EVT-0001809,1,5,3,20260802,2026-08-02T09:20:42.859731+00:00,INVITE_ACCEPTED,0,22.61,0,2026-08-19 13:16:44
1810,EVT-0001810,1,5,3,20260802,2026-08-02T11:32:27.592782+00:00,MESSAGE_SENT,426,,0,2026-08-19 13:16:44
1811,EVT-0001811,1,16,2,20260801,2026-08-01T14:54:42.455873+00:00,INVITE_SENT,257,,0,2026-08-19 13:16:44
1812,EVT-0001812,1,104,3,20260801,2026-08-01T16:02:42.455873+00:00,INVITE_SENT,232,,0,2026-08-19 13:16:44
1813,EVT-0001813,1,7,2,20260801,2026-08-01T16:32:42.455873+00:00,INVITE_SENT,231,,0,2026-08-19 13:16:44
1814,EVT-0001814,1,57,2,20260801,2026-08-01T14:56:42.455873+00:00,INVITE_SENT,231,,0,2026-08-19 13:16:44
1815,EVT-0001815,2,95,3,20260801,2026-08-01T13:32:42.455873+00:00,INVITE_SENT,214,,0,2026-08-19 13:16:44
1816,EVT-0001816,2,64,2,20260801,2026-08-01T17:07:42.455873+00:00,INVITE_SENT,277,,0,2026-08-19 13:16:44
